name;latitude;longitude;date;obsvalue;validity;codevalidation;obs_withbackground;x_simu;y_simu;sea_coverage;terrain_std;Observed gamma dose rate (nSv/h);Potential maximum gamma dose rate (nSv/h);Simulated gamma dose rate (nSv/h);Min simulated 3x3 cells around (nSv/h);Max simulated 3x3 cells around (nSv/h);date_sim;ddd_sim_3x3;Date (j/m/a hh:mm);Precipitations (mm/h);Pressure (Pa);Temperature (K);Kz (m2/s);Meridional wind (m/s);Zonal wind (m/s);Cloud Base (m);Cloud Top (m)
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 00:00:00;1.6500002543131487;True;' ' ' ' ' ' ' ' ' ' ' ';57.75;164;83;0.0903929165299;53.04666362043;1.6500002543131487;;0.6586216923405719;;;2025-06-01 00:00:00;;2025-06-01 00:00:00;0.0;100618.171875;290.30950927734375;0.3160807192325592;0.16236789524555206;0.6681472063064575;20.0;150.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 01:00:00;1.1166667938232422;True;' ' ' ' ' ' ' ' ' ' ' ';57.21666653951009;164;83;0.0903929165299;53.04666362043;1.1166667938232422;;0.7971614091484974;;;2025-06-01 01:00:00;;2025-06-01 01:00:00;0.0;100560.1015625;290.7035827636719;0.20000000298023224;0.1416553556919098;0.0522552914917469;20.0;200.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 02:00:00;2.9933338165283203;True;' ' ' ' ' ' ' ' ' ' ' ';59.09333356221517;164;83;0.0903929165299;53.04666362043;2.9933338165283203;;1.1771513451497295;;;2025-06-01 02:00:00;;2025-06-01 02:00:00;0.0;100550.0859375;291.01373291015625;0.42356085777282715;0.1800968199968338;0.498371958732605;20.0;150.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 03:00:00;2.793333053588867;True;' ' ' ' ' ' ' ' ' ' ' ';58.733333587646484;164;83;0.0903929165299;53.04666362043;2.793333053588867;;1.5062707916894957;;;2025-06-01 03:00:00;;2025-06-01 03:00:00;0.0;100543.9140625;291.02752685546875;0.5105823278427124;-0.010057059116661549;0.5714423656463623;20.0;150.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 04:00:00;2.2599995930989607;True;' ' ' ' ' ' ' ' ' ' ' ';58.20000012715658;164;83;0.0903929165299;53.04666362043;2.2599995930989607;;1.6827545216632767;;;2025-06-01 04:00:00;;2025-06-01 04:00:00;0.0;100541.75;291.19525146484375;0.682244062423706;0.12478082627058029;0.8226041793823242;20.0;150.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 05:00:00;4.406666437784828;True;' ' ' ' ' ' ' ' ' ' ' ';60.039999643961586;164;83;0.0903929165299;53.04666362043;4.406666437784828;;1.6986414228328806;;;2025-06-01 05:00:00;;2025-06-01 05:00:00;0.0;100537.0546875;291.3619384765625;0.5956778526306152;0.46885889768600464;0.7399253845214844;20.0;100.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 06:00:00;4.855000178019203;True;' ' ' ' ' ' ' ' ' ' ' ';60.48833338419596;164;83;0.0903929165299;53.04666362043;4.855000178019203;;1.6908363381293312;;;2025-06-01 06:00:00;;2025-06-01 06:00:00;0.0;100541.0234375;291.3053283691406;0.4450439512729645;0.576893150806427;1.074893593788147;20.0;150.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 07:00:00;3.9316673278808594;True;' ' ' ' ' ' ' ' ' ' ' ';59.56500053405762;164;83;0.0903929165299;53.04666362043;3.9316673278808594;;1.3511505391090861;;;2025-06-01 07:00:00;;2025-06-01 07:00:00;0.0;100536.390625;291.9744873046875;1.0409413576126099;1.527347207069397;1.7417480945587158;20.0;150.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 08:00:00;4.170000076293945;True;' ' ' ' ' ' ' ' ' ' ' ';59.8033332824707;164;83;0.0903929165299;53.04666362043;4.170000076293945;;0.7883726874449715;;;2025-06-01 08:00:00;;2025-06-01 08:00:00;0.0;100562.7265625;291.567626953125;4.704285621643066;1.9999973773956299;1.9539356231689453;20.0;200.0
MARSEILLE-STADE-DELORT_13_AGG_CP;43.2694091796875;5.397953987121582;2025-06-01 09:00:00;1.6750005086263045;True;' ' ' ' ' ' ' ' ' ' ' ';57.30833371480306;164;83;0.0903929165299;53.04666362043;1.6750005086263045;;0.461488367051871;;;2025-06-01 09:00:00;;2025-06-01 09:00:00;0.0;100567.78125;291.7728576660156;10.08413314819336;1.9277704954147339;1.6730060577392578;20.0;250.0
