Date (j/m/a hh:mm);Simulated gamma dose rate (nSv/h);Observed gamma dose rate (nSv/h);Precipitations (mm/h - acc. prev.);Pressure (Pa);Temperature (K);Kz (m2/s);Meridional wind (m/s);Zonal wind (m/s);Cloud Base (m);Cloud Top (m)
08/06/2025 00:00;0.3822112792540662;;0.1152000952699141;99123.5649614726;291.2764944834252;6.99733321617047;3.4515433368085966;6.790836318851062;917.7195;3479.3022
08/06/2025 01:00;0.40906097894354365;;0.0816036816431235;99146.60359589041;290.9913426926147;7.101688622475759;3.2415353719161804;6.8356548594629825;901.7962;3555.3064
08/06/2025 02:00;0.44424987175310404;;0.04847487796908117;99180.93386130137;290.72131570615727;6.93481170648037;2.9256384063025163;6.976653817352163;898.5801;3396.5596
08/06/2025 03:00;0.4588386741690205;;0.06368300593649484;99228.58479594749;290.43464493424926;7.417974482048048;2.5280134712354405;6.893179148186815;857.6901;3477.3457
08/06/2025 04:00;0.491244356000648;;0.07976393353142967;99287.1883918379;290.1332592550478;7.288878143105877;2.1390459695363155;6.70183298809743;854.6727;3468.8435
08/06/2025 05:00;0.48737917598863234;;0.07963207231517047;99358.83807791096;289.90876930271656;7.650789143696223;1.8988486284687243;6.497990289686001;819.9763;3504.6982
08/06/2025 06:00;0.4475460594229285;;0.0295301010082933;99426.18769620433;290.0252089827028;11.764097199524373;1.6377846921446466;6.391285495843194;805.6663;3452.378
08/06/2025 07:00;0.37098164681673734;;0.008233134987759808;99501.80898615868;290.27178509159177;35.47915359011524;1.011301201546286;6.3337628899275575;806.0884;3629.1216
08/06/2025 08:00;0.2669089434034553;;0.031134030743412776;99551.14961472603;290.965833062995;49.490840499531735;0.8085525770157099;6.25184812366146;774.0322;3764.5286
08/06/2025 09:00;0.22904920395477518;;0.060281095707363605;99584.89884774544;291.72107895106484;60.16155389345944;0.7636961887280146;6.155831426688253;765.2024;3870.078
08/06/2025 10:00;0.23404299658073308;;0.02319427395077873;99628.03908033676;292.4976975253728;68.83895384394415;0.7717025862798332;6.10871567205711;866.2976;3674.7378
08/06/2025 11:00;0.22167546911043723;;0.02232924168801879;99648.12055864726;293.25232916008935;73.71278494079364;0.7496629633375158;6.126685877160496;868.9846;3686.7834
08/06/2025 12:00;0.211115361457781;;0.017393321862027526;99658.05425941781;293.95140333480487;76.86523316821007;0.6461061148789443;6.100347582683537;805.025;3917.7966
08/06/2025 13:00;0.18782513902686734;;0.006230279599150566;99665.2097067637;294.17929279205464;78.65862785997592;0.7882685512623252;5.887417881252015;827.6464;4014.3984
08/06/2025 14:00;0.17410902376536638;;0.0036545132529245666;99670.79971104451;294.6180470087757;77.06448198099659;0.6394460037963031;5.828887662875836;728.05994;4273.599
08/06/2025 15:00;0.1655885757555259;;0.003956415881849315;99681.33195990296;294.8863694003728;73.7192601972519;0.4734146514669333;5.686122841665258;731.55054;4213.058
08/06/2025 16:00;0.1625561390400315;;0.00511246075913242;99695.45012842465;294.9386140309512;67.34364685555707;0.22162057234391094;5.4941189313035235;738.90186;4177.2305
08/06/2025 17:00;0.16881800563436325;;0.00035896475456621005;99705.5437714041;294.75166620402575;56.46289373179005;0.06500048790824468;5.225784292882606;722.9135;4221.743
08/06/2025 18:00;0.16096832751386755;;0.0;99737.89349671804;294.33247284910993;40.8749829168053;-0.013307043121591823;4.90815129208051;716.86584;4255.0654
08/06/2025 19:00;0.15662579378034894;;0.001108665988869863;99753.5298052226;293.48229395200127;23.55144691208726;0.32305858823041256;4.55363521023258;668.41095;4402.204
08/06/2025 20:00;0.18512577138628214;;0.0;99801.37450057078;292.81817097424374;6.448625867701557;0.500834064022319;4.1551848541834655;692.66895;4252.997
08/06/2025 21:00;0.27270909643557995;;0.001499402468607306;99836.25155179795;292.18651368302295;5.007471620560237;0.6837943314234981;3.8590804709230024;680.3973;4308.5146
08/06/2025 22:00;0.41035540343868926;;0.002047882776826484;99852.82011629567;291.60875092249483;5.0386418133429745;0.7675564382990746;3.598707594499194;619.37994;4541.468
08/06/2025 23:00;0.5417750126003296;;0.0;99865.52450770549;291.10706082000036;5.025456537564867;0.8775927581660636;3.3122528061581953;585.97943;4626.4995
09/06/2025 00:00;0.6299246176898012;;0.0003511611729452055;99852.24186643836;290.6202063016151;5.041783831571335;0.9992806730541022;3.1855899937542316;622.70636;4503.5005
09/06/2025 01:00;0.7042150338004527;;0.0;99842.0627497146;289.6493403465236;4.7485317081281035;1.2031098446749218;3.085937439624436;620.3472;4407.354
09/06/2025 02:00;0.7778513920873935;;0.0;99832.22863156392;289.2077381012102;4.706592616595362;1.2708944766431383;2.903881399313915;637.89905;4311.553
09/06/2025 03:00;0.8506099256750398;;0.0;99820.40953196347;288.88339344878176;4.594063464739279;1.3304484051239749;2.7687226553994004;644.26715;4250.5386
09/06/2025 04:00;0.9176193020833122;;0.001421070874553837;99816.18405750571;288.61654906947865;4.76367158714903;1.389503251193474;2.6470970446978788;628.5137;4311.3975
09/06/2025 05:00;0.9768191421139539;;0.0;99825.15526897831;288.45839938507777;4.869416610427098;1.4155561464485718;2.554366820297293;622.31635;4331.6772
09/06/2025 06:00;1.0230273984245546;;0.0008004245148401826;99838.07132919521;288.7665021365092;6.273405289098824;1.4436096121593205;2.462658319201269;618.91327;4324.5137
09/06/2025 07:00;0.9924141163449843;;0.0006019905821917808;99889.38967965182;289.59419793952003;10.000475577397706;1.6283443643026836;2.4100477897581225;605.032;4309.3906
09/06/2025 08:00;0.8310356352992807;;0.00022964825913242008;99893.08675799087;291.27343081121575;21.96566654993519;1.648210129949379;2.4306024564671986;623.548;4249.302
09/06/2025 09:00;0.655714923355786;;0.0001015691809594359;99888.83668664383;292.7261390860222;41.69118668108362;1.643702561261141;2.5840539402784524;567.8402;4587.8354
09/06/2025 10:00;0.48765654938499253;;9.054032294717554e-05;99875.256706621;293.9106737946811;56.22045077036505;1.581530104642181;2.8315066343415785;559.96344;4641.6753
09/06/2025 11:00;0.3819536351197106;;0.0;99854.80129851599;294.9168078278842;63.30802647163879;1.5444690288038134;3.092201947226066;571.1507;4523.4873
09/06/2025 12:00;0.3330538221718788;;0.0;99825.19058575913;295.76381233946915;66.30728991635858;1.486454563704957;3.1788336982669896;576.28766;4519.613
09/06/2025 13:00;0.3084853370694537;;0.0;99797.60885773401;296.4005181299497;69.37318108251242;1.6730261694004156;3.094492430310722;579.9406;4584.5293
09/06/2025 14:00;0.29283961193122043;;0.0005440211187214612;99766.36356663813;296.99783952268837;67.88344701182216;1.6341228663313232;3.1454021023207908;574.80365;4644.5347
09/06/2025 15:00;0.28439726109257824;;0.000244140625;99737.67676227169;297.4132346235998;64.04884696523892;1.581183410315566;3.1458350810962283;582.2739;4652.918
09/06/2025 16:00;0.2819561080175601;;0.0;99713.59779894406;297.6030766735338;56.98203763801213;1.4487099327257575;3.169690479594602;585.1784;4621.106
09/06/2025 17:00;0.28371629819877664;;0.0;99686.9092644121;297.52002315434146;46.78163317260949;1.401770147558761;3.12777952985736;529.9406;4855.0547
09/06/2025 18:00;0.2927239122192436;;0.0010891570348173516;99687.1049158105;297.1957064415222;32.20639162442592;1.3748697951504085;3.009843855511533;524.4612;4879.484
09/06/2025 19:00;0.3136106252384105;;0.0004860516552511415;99692.50328196347;296.21806579311146;15.289740270539506;1.5858683508893126;2.7922870806146194;536.2192;4799.8438
09/06/2025 20:00;0.36687651860362636;;0.0;99703.87817494292;295.47977207131584;4.045655386598959;1.6587556508033787;2.582787420507095;512.2466;4923.8335
09/06/2025 21:00;0.4922832613783692;;0.0;99699.84182363014;294.72933702164045;3.5936823955069395;1.8813403844833374;2.4745279796140855;503.2283;4983.4795
09/06/2025 22:00;0.6667424786579972;;0.0;99701.61745505137;294.01113954308914;3.701313733544252;2.0788653111893294;2.4750883384861826;511.50458;4963.7876
09/06/2025 23:00;0.8157971845203179;;0.0;99694.47172873859;293.36429634268427;3.8463937412930407;2.2713201016051583;2.4519586500596917;511.50458;4963.7876
10/06/2025 00:00;0.9235286581019644;;0.0;99662.23919092465;292.7870932801129;3.8460175734880853;2.4998822043815703;2.451896870487527;513.3881;4955.226
10/06/2025 01:00;1.0126788994399116;;0.0;99636.26831835046;291.59982160455013;3.8927980575999714;2.680764803509802;2.426110855958076;502.65753;4983.194
10/06/2025 02:00;1.0911432457052272;;0.0;99598.68530607877;291.1356812916934;4.05243957597235;2.7422671591890677;2.546986755727871;503.45663;4993.7534
10/06/2025 03:00;1.1601699669345893;;0.0;99568.76769406392;290.8346875334439;3.983065032217328;2.7136136434087743;2.6913854525356498;503.17123;4926.687
10/06/2025 04:00;1.2233633689387027;;0.0;99552.54254066781;290.60134399971463;4.194189980898273;2.6939697387552775;2.774014306241927;502.08676;4904.1416
10/06/2025 05:00;1.2870934852461366;;0.0;99552.81273187786;290.49138916573025;4.376966190936903;2.722422831534455;2.7866874442278453;496.6073;4896.151
10/06/2025 06:00;1.3414680454489527;;0.0;99559.09193065068;290.80934240611174;4.908150701796355;2.8886108617362094;2.841599946270684;515.72833;4910.42
10/06/2025 07:00;1.3508116396534637;;0.0;99578.16124429223;291.8113291840575;5.862797477712098;2.9270338819587614;3.0157745025167455;497.20093;4572.377
10/06/2025 08:00;1.2563423355836958;;0.0;99573.70646047374;293.8243788627729;11.577769464179534;2.8421376939505745;3.375764409078553;513.5111;4468.851
10/06/2025 09:00;1.0984398422139345;;0.0;99566.66443707192;295.603351749786;23.903248478798833;2.7893848680470086;3.702985884586124;496.1507;4399.4946
10/06/2025 10:00;0.9084816162460256;;0.0;99554.4234446347;297.0464274088542;40.77664810531352;2.715100022299443;4.076911681250895;499.26712;4376.744
10/06/2025 11:00;0.7182435450528498;;0.0;99543.07703695777;298.1568234238995;51.54266405105591;2.575314782445051;4.3681840840471935;501.34476;4375.0317
10/06/2025 12:00;0.5922962832753615;;0.0;99513.0374036815;299.04281999422534;58.08117633255105;2.4255805511088573;4.524074520169413;502.90866;4321.6646
10/06/2025 13:00;0.5143725514373185;;0.0;99464.92797517123;299.6106568776309;63.20564363032715;2.428356359381873;4.6108714889641425;530.16895;4272.5205
10/06/2025 14:00;0.4603714935067238;;0.0;99446.64438855594;300.1187477982752;63.708895206451416;2.087175077169211;4.85832669622941;522.00684;4288.4844
10/06/2025 15:00;0.42367475395102305;;0.0;99435.9358411815;300.3854831364601;60.92997296923372;1.7050789037579033;4.917034844719043;515.55707;4315.0024
10/06/2025 16:00;0.3996245743940979;;0.0;99428.8830622146;300.4030462813704;54.58246809465292;1.3353832019599299;4.717770995874145;514.07306;4311.0444
10/06/2025 17:00;0.3826573419772635;;0.0;99429.94579409246;300.1327156519781;44.02328611389823;0.9649979404118507;4.336613392772059;521.4972;4289.8003
10/06/2025 18:00;0.37557940841309073;;0.0;99450.5271297089;299.6417448139626;29.422022686769427;0.8292452581396931;3.8571604991620876;522.22375;4384.666
10/06/2025 19:00;0.38823696566955385;;0.0009152486444063927;99455.1294591895;298.6024369888654;14.230876130192247;0.88325606742406;3.614553419537162;511.4703;4404.9707
10/06/2025 20:00;0.45133252250752304;;0.004184949343607306;99492.36551084474;297.6873655972415;5.397931760746866;0.8729380564253828;3.1038519157539017;508.67352;4405.3296
10/06/2025 21:00;0.5747414632794879;;0.0;99526.47636629567;296.70586740154107;4.362266894617037;0.9067296714651649;2.676200713066078;503.89978;4424.581
10/06/2025 22:00;0.6960164288753553;;0.00029765089897260274;99536.61269263699;295.8607967150266;4.255418126067342;0.9419846291924651;2.254423838711586;500.99088;4402.6475
10/06/2025 23:00;0.7921267822835857;;0.0017925941780821918;99541.75456621005;295.0999992753817;4.241768211738704;0.9849046533948584;1.8546034617723735;478.06848;4340.793
11/06/2025 00:00;0.879406294203395;;0.003019986087328767;99513.16395547945;294.5069661597683;4.501577455397338;1.051664099548029;1.5443738129789426;470.4201;4276.546
11/06/2025 01:00;0.9519605987097444;;0.0005041564225759272;99497.45068136415;293.4507766096559;4.112885344280228;1.103030078487309;1.4803231103031058;481.6758;4368.7534
11/06/2025 02:00;1.0006699635957537;;0.0005551690924657535;99468.6502211758;292.96920365285655;4.326078281316855;1.1221594879229353;1.0936543682088318;485.24887;4308.6367
11/06/2025 03:00;1.0308544491907272;;0.0012028663670091324;99434.71512913813;292.6301230513342;4.940952863459174;1.2147084930879766;0.877034902027234;501.28766;4148.716
11/06/2025 04:00;1.0565148737956334;;0.0020746379138127853;99417.76207548517;292.35578904522066;4.916200044492609;1.346459037841183;0.7181498532557699;513.9475;4058.312
11/06/2025 05:00;1.0806865212647376;;0.0011694224457762558;99419.74637913813;292.1843333483831;5.0358928149081255;1.4167978649557096;0.6460615866838797;526.3447;4051.6438
11/06/2025 06:00;1.0981371628370693;;0.001464007651969178;99420.7205336758;292.58323439506637;5.464258754872568;1.5248888486094738;0.42609536811097026;525.6941;4150.643
11/06/2025 07:00;1.086544353933565;;0.0005755141445490867;99429.97993364726;293.5633848007411;11.045192189786805;1.6861577384794753;0.22755318907297908;529.7466;4060.2622
11/06/2025 08:00;1.011886519374475;;0.0008641087267224647;99411.76626712328;295.21239586399025;17.995767251983896;1.805610348341336;0.04326165865545403;538.8904;4092.7625
11/06/2025 09:00;0.9326322385738699;;0.0006353149964520921;99385.14110659246;296.87049050527077;28.431474890610943;1.796162787679217;-0.07514686018364615;536.048;4359.693
11/06/2025 10:00;0.8512149986526967;;0.0008371986117060871;99353.35450556508;298.42089174871575;40.54827247417136;1.7724091806640363;-0.19762643834057192;513.1598;4627.68
11/06/2025 11:00;0.7438775951759193;;0.00012506025133135655;99317.36724101027;299.77116359205553;50.39695815762428;1.8004711247984848;-0.2608282293903229;516.5845;4693.8105
11/06/2025 12:00;0.654535313698794;;0.0;99268.23153895549;300.8925039909746;57.3222560319182;1.8302795952348119;-0.2704703052566476;513.1598;4855.0547
11/06/2025 13:00;0.6059867738694851;;0.001189454675537266;99192.57482519977;302.0442844199263;62.35172984106084;1.8483495323697623;-0.18840369819046837;508.879;4950.089
11/06/2025 14:00;0.5748071102643236;;0.00012222138025104728;99132.57744720319;302.70474877205066;62.20988328064277;1.9041441801997097;-0.19114572546321507;507.73746;4969.065
11/06/2025 15:00;0.5539440571189354;;0.009549795815797702;99084.53529894406;303.1282937385176;58.53234671808133;1.986387034407955;-0.11238323135054819;500.37442;4979.9404
11/06/2025 16:00;0.636910646176695;;0.1767521080088942;99033.03943707192;303.2579574236587;52.27334306964047;2.057688501898463;-0.15943524069641823;506.99542;4979.4395
11/06/2025 17:00;0.9678347649900878;;0.12567811789039998;99003.22900613585;303.0836592722157;42.10494518650857;2.091752041960518;-0.20105724683090975;503.66623;4934.678
11/06/2025 18:00;1.3172646712503215;;0.12408467421310021;98992.32239940068;302.57410671286385;25.82354996914733;2.063098536013332;-0.3245483692105515;494.78082;4924.8037
11/06/2025 19:00;1.5619382759534912;;0.06686548791723708;98995.60750214041;301.0804034368088;7.322332480964867;1.764160454820748;-0.09405732068943379;501.58447;4874.575
11/06/2025 20:00;1.495538437617752;;0.07591523810345084;99011.90262913813;299.9253912799435;4.778309789184294;1.7868963170535628;-0.27918200015587963;509.93854;4919.3027
11/06/2025 21:00;1.3020048597377412;;0.017982786279979703;99013.28701127283;298.9321479274802;5.470679595318015;1.9907910313720913;-0.48962343120139484;508.0352;4916.927
11/06/2025 22:00;1.2427904997409496;;0.05459673269401989;99011.92708333333;298.04270955961044;6.2698049133635;2.3489412132216847;-0.3401469424298909;551.6349;4936.854
11/06/2025 23:00;1.429581822141925;;0.09426769439862472;99009.80927154681;297.22342483311485;6.743042112621542;2.506355256090455;-0.26229231889236326;567.1718;4984.372
12/06/2025 00:00;1.8350982230591006;;0.04919791431804124;98979.7434182363;296.6620431839059;6.696121852215566;2.5967136368508448;-0.2520716364312594;582.93134;4996.006
12/06/2025 01:00;2.1461201937530348;;0.06684874993276922;99004.54252283105;295.4539689016124;6.2842595966779475;2.6675172604282373;0.2531389717106201;556.26154;4977.108
12/06/2025 02:00;2.410024262597228;;0.11369154541450234;98975.66928867009;294.99303370088205;6.7546244911407225;2.726894197086102;0.26077545269261665;635.73505;5025.955
12/06/2025 03:00;2.2810976268579344;;0.10308045109964643;98955.99191994863;294.6121535627809;6.457231041265133;2.921547759406175;0.3577558592336091;639.49695;4923.938
12/06/2025 04:00;2.512244462964721;;0.13851093445355966;98954.22629494863;294.3240722238201;6.373714291545898;3.211473692378633;0.5594744604295141;598.3601;4973.2705
12/06/2025 05:00;2.527431541280458;;0.08756644389744674;98963.81162599886;294.18479515319547;6.4299182910217;3.3289819783233447;0.5922811539932984;625.8429;4877.7734
12/06/2025 06:00;2.374736427858775;;0.30764005628104013;98977.18999714612;294.4222128532793;6.6009376680810155;3.5510471645257855;0.7757263586162185;625.45624;4696.1313
12/06/2025 07:00;2.394621826781221;;0.2408947759624475;98995.54885488014;295.2090972482342;10.62773078999835;4.016048026313159;0.8286454107965339;642.7674;4891.9346
12/06/2025 08:00;2.194438321331548;;0.08378449243973923;99003.42109018264;296.51184047193834;19.112121384301687;4.40200309175998;1.0951060366590366;601.5174;4974.7407
12/06/2025 09:00;1.7509215435876289;;0.029389960574385917;98997.79430650685;297.9243678262789;29.87920252427663;4.518360393623647;1.262134453390202;630.7341;4663.6816
12/06/2025 10:00;1.470944627921162;;0.0523116988633317;98998.74935787672;299.29916124039045;41.97295816419604;4.889386307431138;1.8866688976549122;646.30743;4643.6445
12/06/2025 11:00;1.2952751726519272;;0.0033745209444059083;99003.75775898973;300.48744278302473;52.33885961151831;5.179911783296768;2.3822925633083196;618.9053;4622.573
12/06/2025 12:00;0.8726820544791105;;0.001100175524955471;98990.60363156392;301.4557373882973;59.01476017797374;5.249292442713573;2.7244324007807257;625.3059;4543.1836
12/06/2025 13:00;0.6679131912660656;;0.0014276261267052394;98985.29389626141;302.5508942625838;66.47222687981036;5.314131701441261;2.9366862525986446;531.61554;4655.742
12/06/2025 14:00;0.5785155308247418;;0.0046131506681306176;98993.44905821918;303.09275727293806;67.37424348522676;5.2194695718858615;3.2471249662169583;548.2854;4737.859
12/06/2025 15:00;0.5489959225262075;;0.0018747506841813048;99015.78574486301;303.22580729445366;63.77170409527543;4.983451845786709;3.572902365906598;612.88464;4713.6855
12/06/2025 16:00;0.5080402518957982;;0.0041581722445748525;99039.75026755137;303.06251755805863;56.52241247732481;4.580408915934487;3.6616970342669006;640.31323;4764.4604
12/06/2025 17:00;0.4801972627260004;;6.171146441744343e-05;99074.85539740296;302.76031166668895;46.59760954795771;4.263281925564385;3.612427684003232;730.3647;4650.627
12/06/2025 18:00;0.4550943532854888;;0.05142118410977054;99116.80896832192;302.1910361372717;31.025642533654764;3.8337007060893664;3.659868488573048;745.1667;4612.7925
12/06/2025 19:00;0.5018445004255162;;0.1079640506881557;99137.52413313356;301.4242281979077;14.128222536074517;3.331995787867664;3.3166089515163475;648.98175;4586.582
12/06/2025 20:00;0.5428325875370823;;4.390782738300083e-06;99202.77391909246;300.5792770037368;4.60918376860145;2.9761079100330603;3.0539867627566264;604.96185;4619.8965
12/06/2025 21:00;0.6101867268126048;;0.0;99250.2167522831;299.7717801446784;4.121640670415201;2.8517110218340744;2.8597686454041362;565.9271;4658.4404
12/06/2025 22:00;0.7411042119966663;;0.0011764860044331312;99280.98688998287;299.0478505870523;4.301708344353116;2.6817302532684373;2.786579236592332;551.35065;4636.596
12/06/2025 23:00;0.8787237746845961;;0.0008611771358882999;99299.65211187214;298.403089758468;4.232753408213728;2.595279922355902;2.704930823687549;638.8666;4550.967
13/06/2025 00:00;0.9440089537233068;;0.00011352511743704478;99304.93405750571;297.8377638864735;4.298013669510954;2.4449639061485;2.632450542742276;707.0544;4528.2495
13/06/2025 01:00;0.9868083937896289;;0.0007396434948324613;99340.89337186073;296.7995099629441;4.195088290800787;2.410283942200822;2.3885487024636447;791.69885;4321.0215
13/06/2025 02:00;1.049390931857565;;0.0;99357.90890767695;296.38872719681973;4.256823853508795;2.35595383927158;2.37272946717915;811.18964;4238.245
13/06/2025 03:00;1.122856326209476;;0.040712773581949746;99374.53695776255;296.0995385156919;4.303427021967494;2.172862488385205;2.3205400159036036;815.84845;4272.4785
13/06/2025 04:00;1.1600897991969152;;0.0009161087612038878;99391.40831906392;295.8615153412841;4.347723571234915;1.9947118220263964;2.1851823588287815;851.9594;4155.697
13/06/2025 05:00;1.171537201803035;;0.00033885706641358326;99414.44468821347;295.70809581181777;4.418978347591886;1.8615105350642172;2.101326080540952;820.9227;4142.658
13/06/2025 06:00;1.1816781207263807;;0.017271467539817776;99442.32821418378;295.97343688686146;4.649819745320707;1.8203153827963354;1.9328793343751942;825.45483;4145.5825
13/06/2025 07:00;1.1328592142742224;;0.0006960807325633149;99472.08987942351;296.6880901458601;6.461270790802289;1.9338631297219289;1.6108250209729966;745.38806;4363.0854
13/06/2025 08:00;1.0214631359671273;;0.0;99481.53729666096;298.1159423410076;14.962355051819047;1.9541410376492157;1.328275813255459;679.62067;4556.1836
13/06/2025 09:00;0.8921141882164926;;0.0;99474.91370576483;299.5554949616733;27.797193141492535;2.107088621286888;1.1414292219858277;654.1939;4661.3687
13/06/2025 10:00;0.7924294785621994;;0.002660004991918938;99450.87651612442;300.9381853913608;39.76442068376362;2.3197344470786176;0.9934740284262182;653.48944;4783.4844
13/06/2025 11:00;0.7224630371984313;;0.0036978422872484;99432.89945419521;302.1182791653289;49.97193921687396;2.5906276218465543;0.9022638491954501;619.3014;4893.655
13/06/2025 12:00;0.6827627953647377;;0.04870460059953063;99392.96443350456;303.0952489844196;57.654832535308515;2.8208279222043733;0.8771581964463114;600.7988;4901.758
13/06/2025 13:00;0.7052605924637758;;0.0019395032974138652;99315.34640767695;304.0482334502756;61.90084686021418;2.9980386800024252;0.8073012742241015;614.4801;4920.54
13/06/2025 14:00;0.623584047246087;;0.023155595256721593;99280.09385702055;304.5375879714478;62.62965094556683;3.2236260070420855;0.8671901845437002;607.1164;4946.863
13/06/2025 15:00;0.6227206835175337;;0.026193254329604374;99243.69156678082;304.8030916675585;58.61841703080423;3.465698094787629;0.9150612790091813;612.87;4903.4844
13/06/2025 16:00;0.7100300001783085;;0.11522953525359943;99211.25667094749;304.87766917328855;52.00552101899364;3.6781395879727214;1.0386693375780498;624.5031;4864.233
13/06/2025 17:00;0.9622910991620335;;0.052028044561757684;99192.51739083904;304.7018611681516;43.12792948436111;3.8512738368699337;1.2667274355003824;660.4915;4986.217
13/06/2025 18:00;1.2635548766019442;;0.3033917842211721;99195.99466680936;304.20373744180756;27.537938544331077;3.786379061743498;1.5845400127449358;698.7152;4848.742
13/06/2025 19:00;1.7837206833473964;;0.6321584499200814;99189.71350599315;303.1097145951502;8.415826383076574;3.3131054985766473;1.7538619509570674;585.63763;4842.2974
13/06/2025 20:00;2.036285359849111;;0.26665724099073645;99221.89561929223;302.1845992972317;5.008572794190825;3.211046479598802;1.8058595326710514;582.77203;4883.426
13/06/2025 21:00;2.578113541887915;;0.7227323102131146;99246.00249714612;301.32442254889503;4.858051691765654;3.0712295020887943;1.9597890156695457;585.8533;4897.386
13/06/2025 22:00;3.968271278946272;;0.7265791700234356;99272.59371432649;300.5697580276559;5.122110530632;3.068033472137296;2.348365757711653;585.6589;4906.1577
13/06/2025 23:00;4.379751460146644;;0.46953866300736574;99289.10889340754;299.8348140629459;5.486674270129095;3.1492111082050576;2.4430132774278928;624.67816;4850.3164
14/06/2025 00:00;4.016816620834017;;0.14075297106017007;99277.55846889269;299.23232844104507;5.424250331507426;3.3691445952579038;2.550605979104862;653.7727;4779.3945
14/06/2025 01:00;2.8244643232612745;;0.13354268190174545;99327.49948273401;297.86053731561253;5.136922699981901;3.657252627728958;2.675399184308188;544.0692;4653.6455
14/06/2025 02:00;2.252072460207876;;0.06414519728758887;99330.41042380137;297.4570822519799;5.815279557280345;3.8345700007051096;2.966671207752802;591.7558;4610.238
14/06/2025 03:00;2.1624581678808465;;0.05861930532978165;99328.64422802512;297.1715229330542;6.505347682903074;3.865674648008662;3.3439944110317454;585.1046;4477.1865
14/06/2025 04:00;1.8399670656878588;;0.014443249752124151;99345.4121539669;296.91472510768943;6.792058739930256;3.885926375446254;3.6365176744203054;622.673;4581.02
14/06/2025 05:00;1.5275444473307034;;0.014736777992247175;99372.8922838185;296.74980170541704;7.362925290721193;3.745020610080462;3.9906358359637775;670.2534;4564.468
14/06/2025 06:00;1.4664105301871628;;0.03018221668723639;99421.4244256564;296.87965044692226;8.831596091457698;3.567251453082583;4.333511206521291;721.67993;4213.2036
14/06/2025 07:00;1.365743944751156;;0.026715637648746064;99480.64606521119;297.00688840265144;13.511996066835644;3.402270142890547;4.1951194267473335;709.1967;3627.0745
14/06/2025 08:00;1.1305218260474001;;0.015318576357067992;99520.6742116153;297.80927154680364;23.724523243498584;3.23599990406265;4.503718762212012;810.60754;3594.867
14/06/2025 09:00;1.0456040163810976;;0.0429058050626217;99542.32899900114;298.6450713693279;34.19556658990579;3.150777892844292;4.557395014916143;935.8622;3710.1548
14/06/2025 10:00;0.9868567210601221;;0.007948317144015064;99558.20053867009;299.4114192457504;43.49793593503841;3.1504956205145853;4.5848006853774255;994.606;3674.9307
14/06/2025 11:00;0.7702394165512517;;0.016258861257197107;99569.86811501141;300.0759911384757;52.5369382171326;3.1499028669576665;4.710656937359531;981.786;3728.143
14/06/2025 12:00;0.6986208496193723;;0.02057159808145402;99555.88134988585;300.65555088269656;57.18154975513345;3.100313709206777;4.762894207873216;992.8237;3622.917
14/06/2025 13:00;0.6321197643122974;;0.005442683800675409;99517.2725456621;301.119733766878;61.511131421207836;3.132326927359246;4.576429851897503;939.19965;3923.7498
14/06/2025 14:00;0.49035410811056723;;0.00017694776801213826;99509.66019192351;301.4668946984696;62.18818541327023;3.0830907080424566;4.7148059557562005;834.71606;3896.1814
14/06/2025 15:00;0.39661588947349147;;0.0003476027212186491;99494.30597174658;301.5856188073006;59.717216463700005;3.0302118890595593;4.77252741802705;919.58777;3984.9875
14/06/2025 16:00;0.36148106603418506;;0.0;99486.75552939497;301.5569678180294;54.57182195544515;2.8704895410924878;4.899828774115649;934.8065;3914.7192
14/06/2025 17:00;0.4287756938562861;;0.05521643372278099;99493.2101705194;301.19044452824005;45.66619035635637;2.6377285258291923;4.945569652758888;903.7526;4000.5952
14/06/2025 18:00;0.5358024817027925;;0.0004450238416647564;99514.86898901255;300.60972971458955;31.426307082074146;2.425295636293342;4.723445325783671;946.79395;3987.8486
14/06/2025 19:00;0.4473539517079892;;0.00992187924606547;99533.626694492;299.33390006844854;17.893991990040426;2.0506481794113096;4.256451676425324;963.09106;4073.381
14/06/2025 20:00;0.5025671211581588;;0.03598052226674114;99593.63618364726;298.5030000590843;12.071202639813565;1.8708923228646386;4.110562946357696;957.86224;3874.4812
14/06/2025 21:00;0.9844750305710629;;0.16437443698698986;99626.97215682078;297.73534682461116;9.116160002167094;1.7717538147263194;4.04300035379793;1015.2812;4054.905
14/06/2025 22:00;1.3448525325828784;;0.2984501989600865;99652.03922303082;297.0995014486792;9.087819041420607;1.6624020379946725;3.952073650273014;943.8652;4104.0757
14/06/2025 23:00;1.7485008076706434;;0.09493561937262679;99673.62608804223;296.5088708607573;9.227305972310779;1.4213948261298954;4.048481148552813;935.3432;4110.882
15/06/2025 00:00;1.9566885183293576;;0.16422029942982153;99671.89701055936;295.954315115872;9.211525570958445;1.2595348378960214;4.022915823730113;957.6508;4148.5244
15/06/2025 01:00;2.409860992984044;;1.2519277341995707;99668.77816424087;295.12405959873985;6.983933640907616;1.1993482232638146;3.826288602914508;968.80945;4205.869
15/06/2025 02:00;3.2220299954756837;;0.31038487221133293;99675.18956906392;294.8742447247788;8.627988687695161;1.1860339620456815;3.891334531716067;965.851;4041.4087
